stubbing his toe	ᎤᎿᏍᏆᎶᏍᎪᎢ	[ù:hnâ:sgwaló:sgó:ʔi]  (3rd/habitual)
stubbing his toe	ᏣᎾᏍᏆᎶᏣ	[chanà:sgwalǒ:ja]  (2nd/immediate)
stubbing his toe	ᎤᎿᏍᏆᎶᏍᏗ	[u:hnà:sgwalò:sdi]  (3rd/deverbal)
student	ᏗᏕᏠᏆᏍᎩ	[di:dě:hlo:gwà:sgi]  (single noun)
student	ᏗᎾᏕᏠᏆᏍᎩ	[di:nadě:hlo:gwà:sgi]  (plural noun)
stump	ᎤᏂᏡᎬᎢ	[ù:hnihlgv̋:ʔi]  (single noun)
stump	ᏚᏂᏡᎬᎢ	[dù:hnihlgv̋:ʔi]  (plural noun)
substitute	ᎠᏓᏁᏟᏴᏍᏗᏍᎩ	[adaně:dlí:yv̀:sdi̋:sgi]  (single noun)
substitute	ᎠᎾᏓᏁᏟᏴᏍᏗᏍᎩ	[anadaně:dlí:yv̀:sdi̋:sgi]  (plural noun)
sucking it	ᎠᏍᏆᏄᏥᎦ	[à:sgwanû:tsga]  (he is) (3rd/present continuous)
sucking it	ᏥᏍᏆᏄᏥᎦ	[jì:sgwanû:tsga]  (he is) (1st/present continuous)
sucking it	ᎤᏍᏆᏄᏨᎢ	[ù:sgwanû:tsv̌:ʔi]  (he is) (3rd/remote past)
sucking it	ᎠᏍᏆᏄᏥᎪᎢ	[à:sgwanû:tsgó:ʔi]  (he is) (3rd/habitual)
sucking it	ᎯᏍᏆᏄᏣ	[hisgwanù:tsa]  (he is) (2nd/immediate)
sucking it	ᎤᏍᏆᏄᏥᏗ	[u:sgwanù:tsdi]  (he is) (3rd/deverbal)
suddenly	ᎤᏰᎶᎢᏍᏗ	[u:ye:lóʔisdi] (adj/adv)
suffocating	ᎠᎩᎭᏬᏍᏗᎭ	[à:gihawó:sdiha] (an.)  (he is) (1st/present continuous)
suffocating	ᎠᎧᏬᏍᏗᎭ	[à:kawó:sdiha] (in.)  (he is) (1st/present continuous)
suffocating	ᎤᎭᏬᏍᏗᎭ	[ù:hawó:sdiha]  (he is) (3rd/present continuous)
suffocating	ᎤᎭᏬᏍᏔᏅᎢ	[ù:hawó:stanv̌:ʔi]  (he is) (3rd/remote past)
suffocating	ᎤᎭᏬᏍᏗᏍᎪᎢ	[ù:hawó:sdi:sgó:ʔi]  (he is) (3rd/habitual)
suffocating	ᏣᎭᏬᏍᏓ	[jahawò:sda]  (he is) (2nd/immediate)
suffocating	ᎤᎭᏬᏍᏙᏗ	[u:hawò:sdóhdi]  (he is) (3rd/deverbal)
sugar	ᎧᎵᏎᏥ	[kalsě:ji]  (single noun)
summer	ᎪᎩ	[go:gi]  (single noun)
sun	ᏅᏓ	[nv:da]  (single noun)
sun	ᏅᏙᎯ	[nv:dő:hi] (adj/adv)
Sunday	ᎤᎾᏙᏓᏆᏍᎬᎢ	[Ù:nadǒ:dágwà:sgv̋:ʔi]  (single noun)
Sunday	ᎤᏙᏓᏆᏍᎬᎢ	[Ù:dǒ:dágwà:sgv̋:ʔi]  (single noun)
Sunday	ᏙᏓᏆᏍᎬᎢ	[Dǒ:dágwà:sgv̋:ʔi]  (single noun)
supplies	ᎠᏓᏁᏢᎢ	[à:da:ne:hlv̋:ʔi]  (single noun)
supplies	ᏓᏓᏁᎸᎢ	[dà:da:ně:hlv̋:i]  (plural noun)
surgeon	ᏗᏓᏰᏠᎯ	[di:da:hyě:hlohi]  (single noun)
surgeon	ᏗᎾᏓᏰᏠᎯ	[di:nada:hyě:hlohi]  (plural noun)
swallowing it	ᎠᎩᏍᎦ	[à:kisga]  (he is) (3rd/present continuous)
swallowing it	ᏥᎩᏍᎦ	[jiʔgisga]  (he is) (1st/present continuous)
swallowing it	ᎤᎩᏒᎢ	[ù:kisv̌:ʔi]  (he is) (3rd/remote past)
swallowing it	ᎠᎩᏍᎪᎢ	[à:kisgó:ʔi]  (he is) (3rd/habitual)
swallowing it	ᎯᎩᎯ	[hikihi]  (he is) (2nd/immediate)
swallowing it	ᎤᎩᎯᏍᏗ	[u:kihisdi]  (he is) (3rd/deverbal)
sweat	ᎠᎵ	[a:li]  (single noun)
sweeping it	ᎬᏃᏌᏍᎦ	[gv:no:sá:sga]  (he is) (3rd/present continuous)
sweeping it	ᎬᏃᏌᏍᎦ	[gv:nò:sasga]  (he is) (1st/present continuous)
sweeping it	ᎤᏩᏃᏌᎲᎢ	[ù:wa:no:sahv̌:ʔi]  (he is) (3rd/remote past)
sweeping it	ᎬᏃᏌᏍᎪᎢ	[gv:no:sasgó:ʔi]  (he is) (3rd/habitual)
sweeping it	ᎲᏃᏌ	[hv:nǒ:sa]  (he is) (2nd/immediate)
sweeping it	ᎤᏩᏃᏌᏍᏗ	[uwa:no:sasdi]  (he is) (3rd/deverbal)
sweet	ᎤᎦᎾᏍᏓ	[u:gana̋:sda] (adj/adv)
sweet	ᎤᏂᎦᎾᏍᏓ	[u:ni:gana̋:sda]  (plural adj/adv)
swelling	ᎪᏘᏍᎦ	[go:tisga]  (it is) (3rd/present continuous)
swelling	ᎪᏘᏍᎦ	[gò:tisga]  (it is) (1st/present continuous)
swelling	ᎤᏬᏘᏒᎢ	[ù:wo:tisv̌:ʔi]  (it is) (3rd/remote past)
swelling	ᎪᏘᏍᎪᎢ	[go:tisgó:ʔi]  (it is) (3rd/habitual)
swelling	ᎰᏘᎯ	[ho:tihi]  (it is) (2nd/immediate)
swelling	ᎤᏬᏘᎯᏍᏗ	[uwo:tihisdi]  (it is) (3rd/deverbal)
swimming	ᎠᏓᏬᎠ	[à:dawó:ʔa]  (he is) (3rd/present continuous)
swimming	ᎦᏓᏬᎠ	[gadawó:ʔa]  (he is) (1st/present continuous)
swimming	ᎤᏓᏬᎥᎢ	[ù:dawó:ʔv̌:ʔi]  (he is) (3rd/remote past)
swimming	ᎠᏓᏬᏍᎪᎢ	[à:dawó:sgó:ʔi]  (he is) (3rd/habitual)
swimming	ᎭᏓᏬᏣ	[hadawǒ:ja]  (he is) (2nd/immediate)
swimming	ᎤᏓᏬᏍᏗ	[u:dawò:sdi]  (he is) (3rd/deverbal)
swimming	ᎠᏳᎢᏁᎦ	[à:hyúʔi:né:ga]  (he is) (propelling himself through water) (3rd/present continuous)
swimming	ᎦᏳᎢᏁᎦ	[gà:yúʔi:né:ga]  (he is) (propelling himself through water) (1st/present continuous)
swimming	ᎤᏳᎢᏅᏒᎢ	[ù:hyúʔi:nv́:sv̌:ʔi]  (he is) (propelling himself through water) (3rd/remote past)
swimming	ᎠᏳᎢᏁᎪᎢ	[à:hyúʔi:né:gó:ʔi]  (he is) (propelling himself through water) (3rd/habitual)
swimming	ᎭᏳᎢᏄᎦ	[ha:hyuʔi:nù:ga]  (he is) (propelling himself through water) (2nd/immediate)
swimming	ᎤᏳᎢᏅᏍᏗ	[u:hyuʔǐ:nv̂:sdi]  (he is) (propelling himself through water) (3rd/deverbal)
swimming pool	ᎠᏓᏬᏍᏗᎢ	[adawò:sdi̋:ʔi]  (single noun)
swimming pool	ᏗᏓᏬᏍᏗᎢ	[di:dawò:sdi̋:ʔi]  (plural noun)
swollen	ᎤᏬᏘᏓ	[uwǒ:tida] (adj/adv)
swollen	ᏧᏬᏘᏓ	[juwǒ:tida]  (plural adj/adv)
sycamore	ᎫᏩᏧᏁᎦ	[kuwájú:ne:ga]  (single noun)
syrup	ᏩᏚᎵᏏ	[wá:du:lí:si]  (single noun)
table	ᎦᏍᎩᎶ	[ga:sgilo]  (single noun)
table	ᏗᎦᏍᎩᎶ	[diga:sgilo]  (plural noun)
table	ᎦᏍᎩᎸᎢ	[ga:sgilv̋:ʔi] (adj/adv)
Tahlequah	ᏓᎵᏆ	[Dalígwa]  (single noun)
tail	ᎦᏂᏓᏛᎢ	[ganí:daʔdv̋:i]  (his) (single noun)
tail	ᎦᏙᎦ	[gà:tohga]  (single noun)
tail	ᏗᎦᏙᎦ	[digà:tohga]  (plural noun)
taking a bite	ᎠᏥᏍᏕᎠ	[à:tsdé:ʔa]  (he is) (3rd/present continuous)
taking a bite	ᎦᏥᏍᏕᎠ	[gajì:sdé:ʔa]  (he is) (1st/present continuous)
taking a bite	ᎤᏥᏍᏕᏒᎢ	[ù:tsdé:sv̌:ʔi]  (he is) (3rd/remote past)
taking a bite	ᎠᏥᏍᏕᏍᎪᎢ	[à:tsdé:sgó:ʔi]  (he is) (3rd/habitual)
taking a bite	ᎭᏥᏍᏓᎩ	[hatsdagi]  (he is) (2nd/immediate)
taking a bite	ᎤᏥᏕᏍᎢ	[u:tsdè:sdi]  (he is) (3rd/deverbal)
taking a break	ᎠᏲᎯᏍᏗᎭ	[à:yóhisdíha]  (he is) (3rd/present continuous)
taking a break	ᏥᏲᎯᏍᏗᎭ	[jíʔyohisdíha]  (he is) (1st/present continuous)
taking a break	ᎤᏲᎯᏍᏔᏅᎢ	[ù:yóhistánv́:ʔi]  (he is) (3rd/remote past)
taking a break	ᎠᏲᎯᏍᏗᏍᎪᎢ	[à:yóhisdǐ:sgóʔi]  (he is) (3rd/habitual)
taking a break	ᎯᏲᎯᏍᏓ	[hiyohisda]  (he is) (2nd/immediate)
taking a break	ᎤᏲᎯᏍᏙᏗ	[u:yohísdohdi]  (he is) (3rd/deverbal)
taking a drink	ᎠᏚᎩᎠ	[àtǔ:gía]  (he is) (alcoholic beverage) (3rd/present continuous)
taking a drink	ᎦᏚᎩᎠ	[gaʔdǔ:gíʔa]  (he is) (alcoholic beverage) (1st/present continuous)
taking a drink	ᎤᏚᎩᏒᎢ	[ù:tǔ:gî:sv̌:ʔi]  (he is) (alcoholic beverage) (3rd/remote past)
taking a drink	ᎠᏚᎩᏍᎪᎢ	[à:tǔ:gî:sgó:ʔi]  (he is) (alcoholic beverage) (3rd/habitual)
taking a drink	ᎭᏚᎩ	[hatǔ:gi]  (he is) (alcoholic beverage) (2nd/immediate)
taking a drink	ᎤᏚᎩᏍᏗ	[u:tǔ:gî:sdi]  (he is) (alcoholic beverage) (3rd/deverbal)
taking a flexible object somewhere by hand	ᎦᏁᎦ	[gahné:ga]  (he is) (3rd/present continuous)
taking a flexible object somewhere by hand	ᏥᏁᎦ	[jiʔné:ga]  (he is) (1st/present continuous)
taking a flexible object somewhere by hand	ᎤᏅᏒᎢ	[ù:hnv́:sv̌:ʔi]  (he is) (3rd/remote past)
taking a flexible object somewhere by hand	ᎦᏁᎪᎢ	[gahné:gó:ʔi]  (he is) (3rd/habitual)
taking a flexible object somewhere by hand	ᎯᏄᎦ	[hihnù:ga]  (he is) (2nd/immediate)
taking a flexible object somewhere by hand	ᎤᏅᏍᏗ	[u:hnv̀:sdi]  (he is) (3rd/deverbal)
taking a liquid somewhere by hand	ᎦᏅᏤᎦ	[ganhjé:ga]  (he is) (3rd/present continuous)
taking a liquid somewhere by hand	ᏥᏅᏤᎦ	[jinv̀:jé:ga]  (he is) (1st/present continuous)
taking a liquid somewhere by hand	ᎤᏅᏨᏒᎢ	[ùnhjv́:sv̌:ʔi]  (he is) (3rd/remote past)
taking a liquid somewhere by hand	ᎦᏅᏤᎪᎢ	[ganhjé:gó:ʔi]  (he is) (3rd/habitual)
taking a liquid somewhere by hand	ᎯᏅᏧᎦ	[hinhjù:ga]  (he is) (2nd/immediate)
taking a liquid somewhere by hand	ᎤᏅᏨᏍᏗ	[unhjv̀:sdi]  (he is) (3rd/deverbal)
taking a long object out of a container	ᎦᎵᎭ	[galǐ:ha]  (he is) (3rd/present continuous)
taking a long object out of a container	ᏥᎵᎠ	[jilí:ʔa]  (he is) (1st/present continuous)
taking a long object out of a container	ᎤᎸᎲᎢ	[ù:lv:hv̌:ʔi]  (he is) (3rd/remote past)
taking a long object out of a container	ᎦᎵᏍᎪᎢ	[galǐ:sgó:ʔi]  (he is) (3rd/habitual)
taking a long object out of a container	ᎯᎳ	[hila]  (he is) (2nd/immediate)
taking a long object out of a container	ᎤᎸᏗ	[uhldi]  (he is) (3rd/deverbal)
taking a long object somewhere	ᎠᏴᏫᏗᎭ	[à:yv:hwi:díha]  (he is) (3rd/present continuous)
taking a long object somewhere	ᏥᏴᏫᏗᎭ	[jiyv̀:wi:díha]  (he is) (1st/present continuous)
taking a long object somewhere	ᎤᏴᏫᏛᎲᎢ	[ù:yv:hwi:dv:hv̌:ʔi]  (he is) (3rd/remote past)
taking a long object somewhere	ᎠᏴᏫᏗᏍᎪᎢ	[à:yv:hwi:dǐ:sgóʔi]  (he is) (3rd/habitual)
taking a long object somewhere	ᎯᏴᏫᏓ	[hiyv:hwǐ:da]  (he is) (2nd/immediate)
taking a long object somewhere	ᎤᏴᏫᏘᏗ	[u:yv:hwi:tdi]  (he is) (3rd/deverbal)
taking a long object somewhere by hand	ᎦᏁᎦ	[ga:né:ga]  (he is) (3rd/present continuous)
taking a long object somewhere by hand	ᏥᏁᎦ	[ji:né:ga]  (he is) (1st/present continuous)
taking a long object somewhere by hand	ᎤᏩᏅᏒᎢ	[ù:wa:nv́:sv̌:ʔi]  (he is) (3rd/remote past)
taking a long object somewhere by hand	ᎦᏁᎪᎢ	[ga:né:gó:ʔi]  (he is) (3rd/habitual)
taking a long object somewhere by hand	ᎯᏄᎦ	[hi:nù:ga]  (he is) (2nd/immediate)
taking a long object somewhere by hand	ᎤᏩᏅᏍᏗ	[uwa:nv̀:sdi]  (he is) (3rd/deverbal)
taking a seat	ᎠᎵᏍᏛᏡᏍᎦ	[àlsdv:hlúsga]  (he is) (3rd/present continuous)
taking a seat	ᎦᎵᏍᏛᏡᏍᎦ	[galì:sdv:hlúsga]  (he is) (1st/present continuous)
taking a seat	ᎤᎵᏍᏛᏡᏅᎢ	[ùlsdv:hlúnv́:ʔi]  (he is) (3rd/remote past)
taking a seat	ᎠᎵᏍᏛᏡᏍᎪᎢ	[àlsdv:hlúsgóʔi]  (he is) (3rd/habitual)
taking a seat	ᎭᎵᏍᏛᏡᎦ	[halsdv:hlù:ga]  (he is) (2nd/immediate)
taking a seat	ᎤᎵᏍᏛᏡᏍᏗ	[ulsdv:hlúsdi]  (he is) (3rd/deverbal)
taking a step	ᎠᎳᏍᎬᎠ	[à:lâ:sgvʔa]  (he is) (3rd/present continuous)
taking a step	ᎦᎳᏍᎬᎠ	[galâ:sgvʔa]  (he is) (1st/present continuous)
taking a step	ᎤᎳᏍᎬᏒᎢ	[ù:lâ:sgv̀:sv̌:ʔi]  (he is) (3rd/remote past)
taking a step	ᎠᎳᏍᎬᏍᎪᎢ	[à:lâ:sgv̀:sgó:ʔi]  (he is) (3rd/habitual)
taking a step	ᎭᎳᏍᎬᎾ	[halà:sgv̌:na]  (he is) (2nd/immediate)
taking a step	ᎤᎳᏍᎬᏍᏗ	[u:là:sgv̀:sdi]  (he is) (3rd/deverbal)
taking his hat off	ᎠᎵᏍᏇᏚᎩᎠ	[àlsgwé:tuhgí:ʔa]  (he is) (3rd/present continuous)
taking his hat off	ᎦᎵᏍᏇᏚᎩᎠ	[galì:sgwé:tuhgí:ʔa]  (he is) (1st/present continuous)
taking his hat off	ᎤᎵᏍᏇᏚᎩᏒᎢ	[ùlsgwé:tuhgí:sv̌:ʔi]  (he is) (3rd/remote past)
taking his hat off	ᎠᎵᏍᏇᏚᎩᏍᎪᎢ	[àlsgwé:tuhgí:sgó:ʔi]  (he is) (3rd/habitual)
taking his hat off	ᎭᎵᏍᏇᏚᎩ	[halsgwè:tuhgi]  (he is) (2nd/immediate)
taking his hat off	ᎤᎵᏍᏇᏚᎩᏍᏗ	[ulsgwè:tuhgì:sdi]  (he is) (3rd/deverbal)
taking his pants off	ᎠᏑᎴᎠ	[á:su:lé:ʔa]  (he is) (3rd/present continuous)
taking his pants off	ᎦᏑᎴᎠ	[gá:su:lé:ʔa]  (he is) (1st/present continuous)
taking his pants off	ᎤᏑᎴᏒᎢ	[ú:su:lé:sv̌:ʔi]  (he is) (3rd/remote past)
taking his pants off	ᎠᏑᎴᏍᎪᎢ	[á:su:lé:sgó:ʔi]  (he is) (3rd/habitual)
taking his pants off	ᎭᏑᎳᎩ	[hà:su:lagi]  (he is) (2nd/immediate)
taking his pants off	ᎤᏑᎴᏍᏗ	[ù:sǔ:lê:sdi]  (he is) (3rd/deverbal)
taking his ring off	ᎠᎵᏰᏑᏍᏘᎩᎠ	[à:liyê:su:stgí:ʔa]  (he is) (3rd/present continuous)
taking his ring off	ᎦᎵᏰᏑᏍᏘᎩᎠ	[galiyê:su:stigí:ʔa]  (he is) (1st/present continuous)
taking his ring off	ᎤᎵᏰᏑᏍᏘᎩᏒᎢ	[ù:liyê:su:stgí:sv̌:ʔi]  (he is) (3rd/remote past)
taking his ring off	ᎠᎵᏰᏑᏍᏘᎩᏍᎪᎢ	[à:liyê:su:stgí:sgó:ʔi]  (he is) (3rd/habitual)
taking his ring off	ᎭᎵᏰᏑᏍᏘᎩ	[haliyè:su:stgi]  (he is) (2nd/immediate)
taking his ring off	ᎤᎵᏰᏑᏍᏘᎩᏍᏗ	[u:liyè:sǔ:stgî:sdi]  (he is) (3rd/deverbal)
taking his shirt	ᎠᎿᏪᎠ	[à:hnawé:ʔa]  (he is) (3rd/present continuous)
taking his shirt	ᎦᏂᏪᎠ	[ganì:wé:ʔa]  (he is) (1st/present continuous)
taking his shirt	ᎤᎿᏪᏒᎢ	[ù:hnawé:sv̌:ʔi]  (he is) (3rd/remote past)
taking his shirt	ᎠᎿᏪᏍᎪᎢ	[à:hnawé:sgó:ʔi]  (he is) (3rd/habitual)
taking his shirt	ᎭᎿᏩᎩ	[hahnawagi]  (he is) (2nd/immediate)
taking his shirt	ᎤᎿᏪᏍᏗ	[u:hnawè:sdi]  (he is) (3rd/deverbal)
taking it	ᏥᎾᏫᏗᎭ	[ji:nâ:wi:díha] (an.)  (he is) (animal, flexible object) somewhere (1st/present continuous)
taking it	ᏥᎾᏫᏗᎭ	[jinâ:wi:díha] (in.)  (he is) (animal, flexible object) somewhere (1st/present continuous)
taking it	ᎯᎾᏫᏓ	[hi:nà:wǐ:da] (in.)  (he is) (animal, flexible object) somewhere (2nd/immediate)
taking it	ᎯᎾᏫᏓ	[hinà:wǐ:da] (an.)  (he is) (animal, flexible object) somewhere (2nd/immediate)
taking it	ᎦᎴᎠ	[galé:ʔa]  (he is) (solid or flexible object) out of a container (3rd/present continuous)
taking it	ᏥᎴᎠ	[jilé:ʔa]  (he is) (solid or flexible object) out of a container (1st/present continuous)
taking it	ᎤᎴᏒᎢ	[ù:lé:sv̌:ʔi]  (he is) (solid or flexible object) out of a container (3rd/remote past)
taking it	ᎦᎴᏍᎪᎢ	[galé:sgó:ʔi]  (he is) (solid or flexible object) out of a container (3rd/habitual)
taking it	ᎯᎳᎩ	[hilagi]  (he is) (solid or flexible object) out of a container (2nd/immediate)
taking it	ᎤᎴᏍᏗ	[u:lè:sdi]  (he is) (solid or flexible object) out of a container (3rd/deverbal)
taking it	ᎦᎾᏫᏗᎭ	[ganâ:wi:díha]  (he is) (animal, flexible object) somewhere (3rd/present continuous)
taking it	ᎤᎾᏫᏛᎲᎢ	[ù:nâ:wi:dv:hv̌:ʔi]  (he is) (animal, flexible object) somewhere (3rd/remote past)
taking it	ᎦᎾᏫᏗᏍᎪᎢ	[ganâ:wi:dǐ:sgó:ʔi]  (he is) (animal, flexible object) somewhere (3rd/habitual)
taking it	ᎤᎾᏫᏘᏗ	[u:nà:wǐ:tdi]  (he is) (animal, flexible object) somewhere (3rd/deverbal)
taking it	ᏫᎦᎧᎲᏍᎦ	[wi:gǎ:káhvsga]  (he is) (animate) (3rd/present continuous)
taking it	ᏫᏥᏯᎧᎲᏍᎦ	[wijǐ:yâ:kahvsga]  (he is) (animate) (1st/present continuous)
taking it	ᏭᏩᎧᏅᎢ	[wù:wa:kanv̌:i]  (he is) (animate) (3rd/remote past)
taking it	ᏫᎦᎧᎲᏍᎪᎢ	[wigǎ:káhvsgó:ʔi]  (he is) (animate) (3rd/habitual)
taking it	ᏫᏯᎧᎲᎦ	[hwǐ:yâ:kahv̂:ga]  (he is) (animate) (2nd/immediate)
taking it	ᏭᏩᎪᏗ	[wù:wa:kohdi]  (he is) (animate) (3rd/deverbal)
taking it	ᏫᎦᏁᎲᏍᎦ	[wigané:hvsga]  (he is) (liquid) (3rd/present continuous)
taking it	ᏫᏥᏁᎥᏍᎦ	[wijinéʔv:sga]  (he is) (liquid) (1st/present continuous)
taking it	ᏭᏁᏅᎢ	[wù:ne:hnv̌:ʔi]  (he is) (liquid) (3rd/remote past)
taking it	ᏫᎦᏁᎲᏍᎪᎢ	[wigáné:hvsgó:ʔi]  (he is) (liquid) (3rd/habitual)
taking it	ᏫᏁᎲᎦ	[hwiné:hv̀:ga]  (he is) (liquid) (2nd/immediate)
taking it	ᏭᏁᏗ	[wù:nehdi]  (he is) (liquid) (3rd/deverbal)
taking it	ᏫᎦᏅᎥᏍᎦ	[wigánv́ʔvsga]  (he is) (flexible) (3rd/present continuous)
taking it	ᏫᏥᏅᎥᏍᎦ	[wijínv́ʔvsga]  (he is) (flexible) (1st/present continuous)
taking it	ᏭᏅᏅᎢ	[wù:nv́:nv̌:ʔi]  (he is) (flexible) (3rd/remote past)
taking it	ᏫᎦᏅᎥᏍᎪᎢ	[wigánv́ʔvsgó:ʔi]  (he is) (flexible) (3rd/habitual)
taking it	ᏫᏅᎥᎦ	[hwinv́ʔv̀:ga]  (he is) (flexible) (2nd/immediate)
taking it	ᏭᏅᏗ	[wù:nv̀:di]  (he is) (flexible) (3rd/deverbal)
taking it off	ᏂᎬᏅᏕᎠ	[nigv́nhdé:ʔa]  (he is) (3rd/present continuous)
taking it off	ᏂᎬᏅᏕᎠ	[nigv́nhdé:ʔa]  (he is) (1st/present continuous)
taking it off	ᏄᏩᏅᏕᏒᎢ	[nù:wánhdé:sv̌:ʔi]  (he is) (3rd/remote past)
taking it off	ᏂᎬᏅᏕᏍᎪᎢ	[nigv́nhdé:sgó:ʔi]  (he is) (3rd/habitual)
taking it off	ᏅᏅᏓᎩ	[hnv́nhdági]  (he is) (2nd/immediate)
taking it off	ᎢᏳᏩᏅᏕᏍᏗ	[iyúwànhdè:sdi]  (he is) (3rd/deverbal)
taking it somewhere	ᎠᏫᏗᎭ	[à:hwi:dí:ha]  (he is) (3rd/present continuous)
taking it somewhere	ᏥᏫᏗᎭ	[jì:wi:díha]  (he is) (1st/present continuous)
taking it somewhere	ᎤᏫᏛᎲᎢ	[ù:hwi:dv:hv̌:ʔi]  (he is) (3rd/remote past)
taking it somewhere	ᎠᏫᏗᏍᎪᎢ	[à:hwi:dǐ:sgóʔi]  (he is) (3rd/habitual)
taking it somewhere	ᎯᏫᏓ	[hihwǐ:da]  (he is) (2nd/immediate)
taking it somewhere	ᎤᏫᏘᏗ	[u:hwi:tdi]  (he is) (3rd/deverbal)
taking it somewhere by hand	ᎠᏰᎦ	[à:hyé:ga]  (he is) (3rd/present continuous)
taking it somewhere by hand	ᏥᏰᎦ	[jì:yé:ga]  (he is) (1st/present continuous)
taking it somewhere by hand	ᎤᏴᏒᎢ	[ù:hyv́:sv̌:ʔi]  (he is) (3rd/remote past)
taking it somewhere by hand	ᎠᏰᎪᎢ	[à:hyé:gó:ʔi]  (he is) (3rd/habitual)
taking it somewhere by hand	ᎯᏳᎦ	[hihyù:ga]  (he is) (2nd/immediate)
taking it somewhere by hand	ᎤᏴᏍᏗ	[u:hyv̀:sdi]  (he is) (3rd/deverbal)
taking liquid from him or it	ᎦᏁᎩᎡᎭ	[gane:gí:ʔe:ha]  (he is) (3rd/present continuous)
taking liquid from him or it	ᏥᏁᎩᎡᎭ	[ji:ne:gí:ʔe:ha]  (he is) (1st/present continuous)
taking liquid from him or it	ᎤᏁᎩᎡᎸᎢ	[ù:ne:gí:ʔe:lv̌:ʔi]  (he is) (3rd/remote past)
taking liquid from him or it	ᎦᏁᎩᎡᎰᎢ	[gane:gí:ʔe:hó:ʔi]  (he is) (3rd/habitual)
taking liquid from him or it	ᎯᏁᎩᏏ	[hi:ne:gì:si]  (he is) (2nd/immediate)
taking liquid from him or it	ᎤᏁᎩᎡᏗ	[u:ne:giʔéhdi]  (he is) (3rd/deverbal)
taking off	ᎠᎵᏍᏚᎴᎠ	[àlsdǔ:léʔa]  (he is) (3rd/present continuous)
taking off	ᎦᎵᏍᏚᎴᎠ	[galì:sdǔ:léʔa]  (he is) (1st/present continuous)
taking off	ᎤᎵᏍᏚᎴᏒᎢ	[ùlsdǔ:lê:sv̌:ʔi]  (he is) (3rd/remote past)
taking off	ᎠᎵᏍᏚᎴᏍᎪᎢ	[àlsdǔ:lê:sgó:ʔi]  (he is) (3rd/habitual)
taking off	ᎭᎵᏍᏚᎳᎩ	[halsdu:lagi]  (he is) (2nd/immediate)
taking off	ᎤᎵᏍᏚᎴᏍᏗ	[ulsdǔ:lê:sdi]  (he is) (3rd/deverbal)
taking off flying	ᎠᏝᏫᏗᎭ	[à:hlawi:díha]  (he is) (3rd/present continuous)
taking off flying	ᎦᏜᏫᏗᎭ	[gadlawi:díha]  (he is) (1st/present continuous)
taking off flying	ᎤᏝᏫᏛᎲᎢ	[u:hlawi:dv:hv̌:ʔi]  (he is) (3rd/remote past)
taking off flying	ᎠᏝᏫᏗᏍᎪᎢ	[à:hla:wi:dǐ:sgóʔi]  (he is) (3rd/habitual)
taking off flying	ᎭᏝᏫᏓ	[hahlawǐ:da]  (he is) (2nd/immediate)
taking off flying	ᎤᏝᏫᏘᏗ	[u:hlawi:tdi]  (he is) (3rd/deverbal)
taking off his glasses	ᏓᎦᏘᏅᏕᎠ	[dà:ktinv:dé:ʔa]  (he is) (3rd/present continuous)
taking off his glasses	ᏕᎦᎦᏘᏅᏕᎠ	[de:gágà:tinv:dé:ʔa]  (he is) (1st/present continuous)
taking off his glasses	ᏚᎦᏘᏅᏕᏒᎢ	[dù:ktinv:dé:sv̌:ʔi]  (he is) (3rd/remote past)
taking off his glasses	ᏓᎦᏘᏅᏕᏍᎪᎢ	[dà:ktinv:dé:sgó:ʔi]  (he is) (3rd/habitual)
taking off his glasses	ᏔᎦᏘᏅᏓᎩ	[táktinv:dagi]  (he is) (2nd/immediate)
taking off his glasses	ᏧᎦᏘᏅᏕᏍᏗ	[ju:ktinv:dè:sdi]  (he is) (3rd/deverbal)
taking off his gloves	ᏓᎵᏰᏑᎴᎠ	[dà:liyê:su:lé:ʔa]  (he is) (3rd/present continuous)
taking off his gloves	ᏕᎦᎵᏰᏑᎴᎠ	[de:gálíyê:su:lé:ʔa]  (he is) (1st/present continuous)
taking off his gloves	ᏚᎵᏰᏑᎴᏒᎢ	[dù:liyê:su:lé:sv̌:ʔi]  (he is) (3rd/remote past)
taking off his gloves	ᏓᎵᏰᏑᎴᏍᎪᎢ	[dà:liyê:su:lé:sgó:ʔi]  (he is) (3rd/habitual)
taking off his gloves	ᏔᎵᏰᏑᎳᎩ	[talíyè:su:lági]  (he is) (2nd/immediate)
taking off his gloves	ᏧᎵᏰᏑᎴᏍᏗ	[ju:liyè:sǔ:lê:sdi]  (he is) (3rd/deverbal)
taking off his shoes	ᏓᎳᏑᎴᎠ	[dà:lâ:su:lé:ʔa]  (he is) (3rd/present continuous)
taking off his shoes	ᏕᎦᎳᏑᎴᎠ	[de:gálâ:su:lé:ʔa]  (he is) (1st/present continuous)
taking off his shoes	ᏚᎳᏑᎴᏒᎢ	[dù:lâ:su:lé:sv̌:ʔi]  (he is) (3rd/remote past)
taking off his shoes	ᏓᎳᏑᎴᏍᎪᎢ	[dà:lâ:su:lé:sgó:ʔi]  (he is) (3rd/habitual)
taking off his shoes	ᏔᎳᏑᎳᎩ	[talâ:su:lági]  (he is) (2nd/immediate)
